"studentid","div","std","schoolid","divid","serial","bom","balsakhi","pre_verb","post_verb","pre_math","post_math","male","attrit","bal","numstud","rank","bigschool","pre_tot","post_tot","mid_verb","mid_math","cal","both","mid_tot","balt","vad","vadmid","vadpostmid","rank20","bot_pre_tot","bal_bot_pre_tot","balsakhi_bot_pre_tot","balt_bot_pre_tot","rank20_bot_pre_tot","bal_rank","bal_rank20","bal_numstud","bal_pre_tot","balt_rank","balt_numstud","balt_pre_tot","bal_bigschool","balt_bigschool","balsakhi_bigschool","bal_bigschool_rank20","balt_bigschool_rank20","bal_bigschool_balsakhi","balt_bigschool_balsakhi","bigschool_rank20","schoolvar","bal_schoolvar","balt_schoolvar","balsakhi_schoolvar","bal_schoolvar_rank20","balt_schoolvar_rank20","bal_schoolvar_balsakhi","balt_schoolvar_balsakhi","schoolvar_rank20"
10338,"A",4,103,41030,NA,0,0,14,28,5,37,0,0,1,30,10.5,0,-0.61006343,1.6485869,29,30,1,1,1.3539803,1,2.2586503,1.9640437,0.29460657,1,-0.6436589,-0.6436589,0,-0.6436589,-0.6436589,10.5,1,30,-0.61006343,10.5,30,-0.61006343,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0,0.7487021,0.7487021,0,0,0.7487021
16338,"A",4,103,41030,NA,0,1,25,25,6,12,0,0,1,30,21.5,0,-0.020850306,0.27375624,21,24,1,1,0.666565,1,0.29460654,0.6874153,-0.39280877,0,-0.6436589,-0.6436589,-0.6436589,-0.6436589,0,21.5,0,30,-0.020850306,21.5,30,-0.020850306,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0,0,0.7487021,0.7487021,0
16334,"A",4,103,41030,NA,0,1,4,17,0,22,0,0,1,30,1,0,-1.3465798,0.37195843,12,4,1,1,-0.75736666,1,1.7185383,0.58921313,1.1293252,1,-0.6436589,-0.6436589,-0.6436589,-0.6436589,-0.6436589,1,1,30,-1.3465798,1,30,-1.3465798,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021
5897,"A",3,103,31030,NA,0,0,18,10,14,16,0,0,0,23,18,0,0.8005667,0.43643352,38,32,0,0,3.1067433,0,-0.36413315,2.3061767,-2.6703098,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
5921,"A",3,103,31030,NA,0,0,6,12,0,6,0,0,0,23,3,0,-0.7773437,-0.049077366,8,6,0,0,-0.2918328,0,0.7282663,0.4855109,0.24275544,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
5910,"A",3,103,31030,NA,0,0,9,19,0,17,0,0,0,23,6,0,-0.59527713,1.0433222,2,0,0,0,-1.0200992,0,1.6385994,-0.42482203,2.0634212,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
10337,"A",4,103,41030,NA,0,0,21,26,10,26,0,0,1,30,21.5,0,-0.020850306,1.0102726,26,22,1,1,0.8138682,1,1.0311229,0.8347185,0.1964044,0,-0.6436589,-0.6436589,0,-0.6436589,0,21.5,0,30,-0.020850306,21.5,30,-0.020850306,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0,0,0,0,0,0
5929,"A",3,103,31030,NA,0,0,31,43,35,47,0,0,0,23,23,0,2.863988,4.320521,38,46,0,0,3.9563875,0,1.456533,1.0923996,0.36413336,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0
5920,"A",3,103,31030,NA,0,0,5,4,3,2,0,0,0,23,5,0,-0.655966,-0.7773437,9,2,0,0,-0.4738994,0,-0.12137771,0.18206659,-0.3034443,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
16336,"A",4,103,41030,NA,0,0,45,39,20,35,0,0,1,30,29.5,0,1.6485869,2.0904965,42,32,1,1,2.0904965,1,0.44190967,0.44190967,0,0,-0.6436589,-0.6436589,0,-0.6436589,0,29.5,0,30,1.6485869,29.5,30,1.6485869,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0,0,0,0,0,0
5893,"A",3,103,31030,NA,0,0,40,33,13,27,0,0,0,23,22,0,2.0750327,2.4998548,42,35,0,0,3.5315654,0,0.4248221,1.4565327,-1.0317106,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0
5932,"A",3,103,31030,NA,0,0,22,20,19,17,0,0,0,23,21,0,1.3467665,1.104011,26,19,0,0,1.5895219,0,-0.24275541,0.24275541,-0.48551083,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0
5926,"A",3,103,31030,NA,0,0,12,11,7,0,0,0,0,23,11,0,0.011611496,-0.4738994,17,8,0,0,0.37574467,0,-0.4855109,0.36413318,-0.84964406,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
5916,"A",3,103,31030,NA,0,0,23,14,6,17,0,0,0,23,15,0,0.6185001,0.7398778,8,4,0,0,-0.41321054,0,0.12137771,-1.0317106,1.1530883,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
5901,"A",3,103,31030,NA,0,0,14,20,2,20,0,0,0,23,8.5,0,-0.17045508,1.2860776,16,22,0,0,1.1646999,0,1.4565327,1.335155,0.12137771,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
5930,"A",3,103,31030,NA,0,0,0,4,0,0,0,0,0,23,1.5,0,-1.1414769,-0.89872146,0,0,0,0,-1.1414769,0,0.24275541,0,0.24275541,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
8466,"A",3,103,31030,NA,0,0,24,15,2,11,0,0,0,23,13,0,0.43643352,0.43643352,10,5,0,0,-0.23114395,0,0,-0.6675775,0.6675775,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
5915,"A",3,103,31030,NA,0,0,13,13,3,1,0,0,0,23,8.5,0,-0.17045508,-0.2918328,8,4,0,0,-0.41321054,0,-0.12137772,-0.24275546,0.12137774,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
10317,"A",4,103,41030,NA,0,0,38,36,15,35,0,0,1,30,28,0,1.0593737,1.9431933,37,34,1,1,1.9431933,1,0.8838196,0.8838196,0,0,-0.6436589,-0.6436589,0,-0.6436589,0,28,0,30,1.0593737,28,30,1.0593737,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0,0,0,0,0,0
10315,"A",4,103,41030,NA,0,0,13,40,13,35,0,0,1,30,16,0,-0.26635575,2.1395977,23,38,1,1,1.4521824,1,2.4059534,1.7185382,0.68741524,1,-0.6436589,-0.6436589,0,-0.6436589,-0.6436589,16,1,30,-0.26635575,16,30,-0.26635575,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0,0.7487021,0.7487021,0,0,0.7487021
10335,"A",4,103,41030,NA,0,1,25,32,5,22,0,0,1,30,19,0,-0.0699514,1.1084749,29,26,1,1,1.1575758,1,1.1784263,1.2275273,-0.049100995,1,-0.6436589,-0.6436589,-0.6436589,-0.6436589,-0.6436589,19,1,30,-0.0699514,19,30,-0.0699514,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021
10346,"A",4,103,41030,NA,0,1,21,28,10,20,0,0,1,30,21.5,0,-0.020850306,0.8138682,14,12,1,1,-0.26635575,1,0.8347185,-0.24550545,1.080224,0,-0.6436589,-0.6436589,-0.6436589,-0.6436589,0,21.5,0,30,-0.020850306,21.5,30,-0.020850306,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0,0,0.7487021,0.7487021,0
10323,"A",4,103,41030,NA,0,1,20,20,6,37,0,0,1,30,16,0,-0.26635575,1.2557781,28,32,1,1,1.4030813,1,1.5221338,1.669437,-0.14730322,1,-0.6436589,-0.6436589,-0.6436589,-0.6436589,-0.6436589,16,1,30,-0.26635575,16,30,-0.26635575,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021
10316,"A",4,103,41030,NA,0,0,10,32,3,17,0,0,1,30,5,0,-0.90466994,0.86296934,34,31,1,1,1.6485869,1,1.7676393,2.5532568,-0.78561753,1,-0.6436589,-0.6436589,0,-0.6436589,-0.6436589,5,1,30,-0.90466994,5,30,-0.90466994,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0,0.7487021,0.7487021,0,0,0.7487021
5906,"A",3,103,31030,NA,0,0,24,18,8,24,0,0,0,23,18,0,0.8005667,1.4074553,32,22,0,0,2.1357217,0,0.60688865,1.335155,-0.72826636,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
10347,"A",4,103,41030,NA,0,1,15,38,5,44,0,0,1,30,12,0,-0.5609623,2.4833055,41,14,1,1,1.1575758,1,3.0442677,1.7185382,1.3257296,1,-0.6436589,-0.6436589,-0.6436589,-0.6436589,-0.6436589,12,1,30,-0.5609623,12,30,-0.5609623,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021
16337,"A",4,103,41030,NA,0,1,31,40,6,43,0,0,1,30,24,0,0.27375624,2.5324066,34,25,1,1,1.3539803,1,2.2586503,1.080224,1.1784263,0,-0.6436589,-0.6436589,-0.6436589,-0.6436589,0,24,0,30,0.27375624,24,30,0.27375624,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0,0,0.7487021,0.7487021,0
10328,"A",4,103,41030,NA,0,1,5,36,11,44,0,0,1,30,7.5,0,-0.75736666,2.3851032,24,32,1,1,1.206677,1,3.14247,1.9640436,1.1784263,1,-0.6436589,-0.6436589,-0.6436589,-0.6436589,-0.6436589,7.5,1,30,-0.75736666,7.5,30,-0.75736666,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021
5911,"A",3,103,31030,NA,0,0,11,8,6,7,0,0,0,23,10,0,-0.10976623,-0.23114395,10,0,0,0,-0.5345883,0,-0.12137772,-0.42482203,0.30344433,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
5913,"A",3,103,31030,NA,0,0,28,12,9,9,0,0,0,23,20,0,1.104011,0.13298921,13,23,0,0,1.0433222,0,-0.97102183,-0.060688853,-0.910333,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
10345,"A",4,103,41030,NA,0,1,23,35,17,45,0,0,1,30,26,0,0.42105952,2.3851032,41,36,1,1,2.2378,1,1.9640437,1.8167404,0.14730334,0,-0.6436589,-0.6436589,-0.6436589,-0.6436589,0,26,0,30,0.42105952,26,30,0.42105952,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0,0,0.7487021,0.7487021,0
10313,"A",4,103,41030,NA,0,0,39,41,0,43,0,0,1,30,25,0,0.37195843,2.5815074,43,28,1,1,1.9431933,1,2.209549,1.571235,0.6383141,0,-0.6436589,-0.6436589,0,-0.6436589,0,25,0,30,0.37195843,25,30,0.37195843,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0,0,0,0,0,0
5917,"A",3,103,31030,NA,0,0,7,11,4,6,0,0,0,23,7,0,-0.4738994,-0.10976623,8,5,0,0,-0.3525217,0,0.36413318,0.12137771,0.24275546,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
10354,"A",4,103,41030,NA,0,1,11,10,0,19,0,0,1,30,4,0,-1.0028721,-0.11905249,4,10,1,1,-0.8555689,1,0.88381964,0.14730322,0.7365164,1,-0.6436589,-0.6436589,-0.6436589,-0.6436589,-0.6436589,4,1,30,-1.0028721,4,30,-1.0028721,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021
16333,"A",4,103,41030,NA,0,1,6,17,0,0,0,0,1,30,2,0,-1.2483776,-0.7082656,NA,NA,1,1,NA,1,0.54011196,NA,NA,1,-0.6436589,-0.6436589,-0.6436589,-0.6436589,-0.6436589,2,1,30,-1.2483776,2,30,-1.2483776,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021,0.7487021
5896,"A",3,103,31030,NA,0,0,19,22,13,19,0,0,0,23,18,0,0.8005667,1.3467665,21,27,0,0,1.7715884,0,0.5461998,0.9710218,-0.42482197,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
5904,"A",3,103,31030,NA,0,0,19,32,4,29,0,0,0,23,12,0,0.25436693,2.5605438,37,29,0,0,2.863988,0,2.306177,2.609621,-0.30344415,1,0.00554261,0,0,0,0.00554261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976795,0,0,0,0,0,0,0,0.9976795
10333,"A",4,103,41030,NA,0,0,24,25,0,35,0,0,1,30,14,0,-0.36455795,1.4030813,26,36,1,1,1.5012835,1,1.7676393,1.8658415,-0.09820223,1,-0.6436589,-0.6436589,0,-0.6436589,-0.6436589,14,1,30,-0.36455795,14,30,-0.36455795,0,0,0,0,0,0,0,0,0.7487021,0.7487021,0.7487021,0,0.7487021,0.7487021,0,0,0.7487021
1571,"A",3,107,31070,NA,0,0,2,16,0,13,1,0,0,89,33.5,1,-1.0200992,0.6185001,32,23,0,0,2.1964104,0,1.6385993,3.2165096,-1.5779103,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
13227,"B",4,107,41070,NA,0,1,0,19,0,6,1,0,1,74,2.5,1,-1.5429841,-0.31545687,12,19,1,1,-0.020850306,1,1.2275273,1.5221338,-0.29460657,1,-1.3064061,-1.3064061,-1.3064061,-1.3064061,-1.3064061,2.5,1,74,-1.5429841,2.5,74,-1.5429841,1,1,1,1,1,1,1,1,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218
13264,"B",4,107,41070,NA,0,0,5,26,0,23,0,0,1,74,9.5,1,-1.2974787,0.86296934,30,21,1,1,0.9611715,1,2.160448,2.2586503,-0.09820217,1,-1.3064061,-1.3064061,0,-1.3064061,-1.3064061,9.5,1,74,-1.2974787,9.5,74,-1.2974787,1,1,0,1,1,0,0,1,0.7331218,0.7331218,0.7331218,0,0.7331218,0.7331218,0,0,0.7331218
13223,"B",4,107,41070,NA,0,1,5,17,0,16,1,0,1,74,9.5,1,-1.2974787,0.077351876,12,21,1,1,0.077351876,1,1.3748306,1.3748306,0,1,-1.3064061,-1.3064061,-1.3064061,-1.3064061,-1.3064061,9.5,1,74,-1.2974787,9.5,74,-1.2974787,1,1,1,1,1,1,1,1,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218
13147,"A",4,107,41070,NA,0,0,3,14,13,15,1,0,1,74,39,1,-0.75736666,-0.11905249,0,3,1,1,-1.3956809,1,0.6383142,-0.63831425,1.2766284,0,-1.3064061,-1.3064061,0,-1.3064061,0,39,0,74,-0.75736666,39,74,-0.75736666,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
13189,"A",4,107,41070,NA,0,0,9,NA,0,NA,0,1,1,74,24.5,1,-1.1010743,NA,21,15,1,1,0.22465515,1,NA,1.3257295,NA,0,-1.3064061,-1.3064061,0,-1.3064061,0,24.5,0,74,-1.1010743,24.5,74,-1.1010743,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
13243,"B",4,107,41070,NA,0,0,6,39,3,45,0,0,1,74,24.5,1,-1.1010743,2.5815074,23,11,1,1,0.12645297,1,3.682582,1.2275273,2.4550545,0,-1.3064061,-1.3064061,0,-1.3064061,0,24.5,0,74,-1.1010743,24.5,74,-1.1010743,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
1669,"B",3,107,31070,NA,0,0,5,8,0,17,0,0,0,89,49.5,1,-0.83803254,0.37574467,18,2,0,0,0.07230036,0,1.2137772,0.9103329,0.30344433,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
13206,"B",4,107,41070,NA,0,0,4,15,6,32,1,0,1,74,27.5,1,-1.0519732,0.76476717,18,16,1,1,0.12645297,1,1.8167404,1.1784261,0.6383142,0,-1.3064061,-1.3064061,0,-1.3064061,0,27.5,0,74,-1.0519732,27.5,74,-1.0519732,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
13208,"B",4,107,41070,NA,0,0,10,19,10,40,1,0,1,74,48,1,-0.5609623,1.3539803,24,28,1,1,1.0102726,1,1.9149426,1.571235,0.34370768,0,-1.3064061,-1.3064061,0,-1.3064061,0,48,0,74,-0.5609623,48,74,-0.5609623,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
13139,"A",4,107,41070,NA,0,1,7,20,23,33,1,0,1,74,57,1,-0.0699514,1.0593737,22,38,1,1,1.4030813,1,1.1293252,1.4730327,-0.34370756,0,-1.3064061,-1.3064061,-1.3064061,-1.3064061,0,57,0,74,-0.0699514,57,74,-0.0699514,1,1,1,0,0,1,1,0,0.7331218,0.7331218,0.7331218,0.7331218,0,0,0.7331218,0.7331218,0
1644,"B",3,107,31070,NA,0,0,0,15,0,10,1,0,0,89,11,1,-1.1414769,0.37574467,24,6,0,0,0.67918897,0,1.5172216,1.8206658,-0.3034443,1,-1.1414769,0,0,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57758,0,0,0,0,0,0,0,0.57758
1574,"A",3,107,31070,NA,0,0,0,4,0,0,1,0,0,89,11,1,-1.1414769,-0.89872146,23,22,0,0,1.5895219,0,0.24275541,2.7309988,-2.4882433,1,-1.1414769,0,0,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57758,0,0,0,0,0,0,0,0.57758
1642,"B",3,107,31070,NA,0,0,3,12,0,2,1,0,0,89,40,1,-0.9594103,-0.2918328,21,16,0,0,1.104011,0,0.6675775,2.0634212,-1.3958439,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
1584,"A",3,107,31070,NA,0,0,14,42,8,39,1,0,0,89,82.5,1,0.19367808,3.7743208,44,33,0,0,3.5315654,0,3.5806427,3.3378873,0.24275541,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
1623,"A",3,107,31070,NA,0,0,1,27,0,42,0,0,0,89,26,1,-1.080788,3.0460546,11,6,0,0,-0.10976623,0,4.1268425,0.9710218,3.1558208,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
1641,"B",3,107,31070,NA,0,0,0,6,0,22,1,0,0,89,11,1,-1.1414769,0.55781126,37,38,0,0,3.4101877,0,1.6992881,4.5516644,-2.8523765,1,-1.1414769,0,0,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57758,0,0,0,0,0,0,0,0.57758
1708,"B",3,107,31070,NA,0,0,23,25,22,44,0,0,0,89,89,1,1.5895219,3.0460546,27,32,0,0,2.439166,0,1.4565327,0.8496442,0.60688853,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
1616,"A",3,107,31070,NA,0,0,7,5,0,13,0,0,0,89,59,1,-0.71665484,-0.049077366,8,11,0,0,0.011611496,0,0.66757745,0.72826636,-0.06068886,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
1573,"A",3,107,31070,NA,0,0,9,11,0,16,1,0,0,89,65,1,-0.59527713,0.49712238,31,38,0,0,3.0460546,0,1.0923995,3.6413317,-2.5489323,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
1583,"A",3,107,31070,NA,0,0,9,34,0,30,1,0,0,89,65,1,-0.59527713,2.7426102,26,35,0,0,2.5605438,0,3.3378873,3.1558208,0.18206644,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
1672,"B",3,107,31070,NA,0,0,11,25,0,36,0,0,0,89,72,1,-0.4738994,2.5605438,18,28,0,0,1.6502107,0,3.0344431,2.1241102,0.91033304,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
13192,"A",4,107,41070,NA,0,0,27,42,20,42,0,0,1,74,69,1,0.76476717,2.5815074,47,37,1,1,2.5815074,1,1.8167403,1.8167403,0,0,-1.3064061,-1.3064061,0,-1.3064061,0,69,0,74,0.76476717,69,74,0.76476717,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
13193,"A",4,107,41070,NA,0,0,12,31,20,22,0,0,1,74,59,1,0.028250784,1.0593737,44,35,1,1,2.336002,1,1.0311229,2.3077514,-1.2766284,0,-1.3064061,-1.3064061,0,-1.3064061,0,59,0,74,0.028250784,59,74,0.028250784,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
13240,"B",4,107,41070,NA,0,0,9,15,3,24,0,0,1,74,30.5,1,-0.95377105,0.37195843,21,31,1,1,1.0102726,1,1.3257295,1.9640436,-0.6383142,0,-1.3064061,-1.3064061,0,-1.3064061,0,30.5,0,74,-0.95377105,30.5,74,-0.95377105,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
13244,"B",4,107,41070,NA,0,0,15,16,13,35,0,0,1,74,56,1,-0.16815358,0.9611715,25,20,1,1,0.666565,1,1.1293252,0.8347186,0.2946065,0,-1.3064061,-1.3064061,0,-1.3064061,0,56,0,74,-0.16815358,56,74,-0.16815358,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
1686,"B",3,107,31070,NA,0,0,17,21,17,19,0,0,0,89,87,1,0.92194444,1.2860776,25,30,0,0,2.1964104,0,0.36413318,1.274466,-0.9103328,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
13237,"B",4,107,41070,NA,0,0,11,39,30,43,0,0,1,74,66.5,1,0.4701606,2.4833055,27,10,1,1,0.27375624,1,2.013145,-0.19640437,2.2095492,0,-1.3064061,-1.3064061,0,-1.3064061,0,66.5,0,74,0.4701606,66.5,74,0.4701606,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
13259,"B",4,107,41070,NA,0,1,4,10,4,33,0,0,1,74,19.5,1,-1.1501755,0.5683628,22,22,1,1,0.6174639,1,1.7185383,1.7676394,-0.049101114,1,-1.3064061,-1.3064061,-1.3064061,-1.3064061,-1.3064061,19.5,1,74,-1.1501755,19.5,74,-1.1501755,1,1,1,1,1,1,1,1,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218,0.7331218
1675,"B",3,107,31070,NA,0,0,12,21,0,23,0,0,0,89,74,1,-0.41321054,1.528833,19,28,0,0,1.7108996,0,1.9420435,2.1241102,-0.18206656,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
13178,"A",4,107,41070,NA,0,1,18,19,15,26,0,0,1,74,60.5,1,0.077351876,0.666565,31,26,1,1,1.2557781,1,0.58921313,1.1784261,-0.5892131,0,-1.3064061,-1.3064061,-1.3064061,-1.3064061,0,60.5,0,74,0.077351876,60.5,74,0.077351876,1,1,1,0,0,1,1,0,0.7331218,0.7331218,0.7331218,0.7331218,0,0,0.7331218,0.7331218,0
13249,"B",4,107,41070,NA,0,0,16,33,29,38,0,0,1,74,68,1,0.666565,1.9431933,22,16,1,1,0.32285735,1,1.2766283,-0.34370765,1.6203359,0,-1.3064061,-1.3064061,0,-1.3064061,0,68,0,74,0.666565,68,74,0.666565,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
13142,"A",4,107,41070,NA,0,0,4,12,20,5,1,0,1,74,54,1,-0.36455795,-0.7082656,2,0,1,1,-1.444782,1,-0.34370765,-1.080224,0.7365164,0,-1.3064061,-1.3064061,0,-1.3064061,0,54,0,74,-0.36455795,54,74,-0.36455795,1,1,0,0,0,0,0,0,0.7331218,0.7331218,0.7331218,0,0,0,0,0,0
1647,"B",3,107,31070,NA,0,0,2,12,0,13,1,0,0,89,33.5,1,-1.0200992,0.37574467,18,35,0,0,2.0750327,0,1.3958439,3.0951319,-1.699288,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
1618,"A",3,107,31070,NA,0,0,6,18,0,11,0,0,0,89,54,1,-0.7773437,0.6185001,19,0,0,0,0.011611496,0,1.3958437,0.7889552,0.6068886,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
1626,"A",3,107,31070,NA,0,0,1,4,0,10,0,0,0,89,26,1,-1.080788,-0.2918328,21,5,0,0,0.43643352,0,0.7889552,1.5172216,-0.72826636,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57758,0,0,0,0,0,0,0,0
1691,"B",3,107,31070,NA,0,0,0,15,0,10,0,0,0,89,11,1,-1.1414769,0.37574467,21,15,0,0,1.0433222,0,1.5172216,2.1847992,-0.6675775,1,-1.1414769,0,0,0,-1.1414769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57758,0,0,0,0,0,0,0,0.57758
